iid,id,gender,idg,condtn,wave,round,pid,piid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,age,field_cd,race,imprace,imprelig,from,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met,satis_2,length,numdat_2,undergra,mn_sat,tuition
510,2,0,3,2,21,22,19,549,1,0.07,0,28,2,20,20,20,20,0,20,26,8,3,3,3,Chile,6323,2,7,2,2,8,1,4,10,8,7,10,5,7,9,1,3,9,7,5,1,7,5,25,25,25,12,3,10,35,10,10,25,5,15,7,9,6,8,4,1,9,9,10,9,7,6,8,8,0,6,1,2,Universidad de Chile,,
510,2,0,3,2,21,22,20,550,0,0.43,0,30,2,30,3,30,30,3,4,26,8,3,3,3,Chile,6323,2,7,2,2,8,1,4,10,8,7,10,5,7,9,1,3,9,7,5,1,7,5,25,25,25,12,3,10,35,10,10,25,5,15,7,9,6,8,4,0,2,3,4,3,6,3,3,3,0,6,1,2,Universidad de Chile,,
510,2,0,3,2,21,22,21,551,0,0.33,0,27,1,40,20,20,20,0,0,26,8,3,3,3,Chile,6323,2,7,2,2,8,1,4,10,8,7,10,5,7,9,1,3,9,7,5,1,7,5,25,25,25,12,3,10,35,10,10,25,5,15,7,9,6,8,4,0,6,5,5,5,8,5,4,4,0,6,1,2,Universidad de Chile,,
510,2,0,3,2,21,22,22,552,1,0.63,0,25,2,70,0,15,15,0,0,26,8,3,3,3,Chile,6323,2,7,2,2,8,1,4,10,8,7,10,5,7,9,1,3,9,7,5,1,7,5,25,25,25,12,3,10,35,10,10,25,5,15,7,9,6,8,4,1,10,9,9,8,7,5,9,8,0,6,1,2,Universidad de Chile,,
531,1,1,2,2,21,22,1,509,0,-0.12,1,28,4,10,20,30,10,10,20,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,1,7,10,10,10,10,8,7,5,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,2,510,0,0.17,0,26,3,25,25,25,12,3,10,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,10,5,5,5,7,8,1,0,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,3,511,0,0.26,1,23,4,20,10,10,30,15,15,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,5,10,10,8,10,5,5,1,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,4,512,0,0.22,0,26,2,20,20,20,20,5,15,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,10,8,5,3,10,1,3,1,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,5,513,0,-0.05,0,23,2,20,20,20,20,5,15,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,10,8,10,5,10,1,3,1,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,6,514,0,0.21,0,23,2,20,20,20,15,5,20,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,5,10,10,8,10,5,5,1,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,7,82,0,0.65,0,23,2,20,20,20,15,10,15,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,7,10,10,5,5,4,5,1,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,8,516,0,-0.33,1,27,4,58,5,8,10,7,12,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,1,10,8,10,10,10,5,5,3,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,9,517,0,0.05,0,30,3,15,20,20,20,5,10,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,5,5,5,5,5,1,1,1,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,10,518,0,-0.36,0,23,2,20,25,25,30,5,5,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,5,10,10,5,10,1,5,1,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,11,519,0,0.51,0,26,2,40,5,30,15,5,5,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,5,8,8,3,8,1,4,1,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,12,520,0,-0.12,0,28,6,25,15,25,15,10,10,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,1,5,10,10,5,10,5,5,1,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,13,521,0,0.36,0,26,2,10,30,20,15,15,10,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,5,10,10,5,5,1,3,1,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,14,522,0,0.33,0,22,2,10,20,15,20,15,20,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,5,5,5,1,10,1,1,1,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,15,523,0,-0.17,1,27,4,10,25,20,20,5,20,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,5,10,5,1,1,1,4,1,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,16,524,1,-0.15,1,25,4,15,20,25,20,10,10,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,1,5,10,10,10,10,3,4,1,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,17,525,0,0,0,24,2,10,15,30,20,15,10,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,5,10,8,5,5,5,3,1,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,18,526,0,0.05,0,26,3,10,10,30,20,10,15,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,5,10,10,10,10,5,5,1,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,19,527,0,0.18,0,24,6,50,20,10,5,10,5,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,5,5,5,5,5,1,1,1,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,20,528,0,0.34,0,29,3,40,10,30,10,10,11.8,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,5,10,10,5,5,1,3,1,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,21,529,0,0.42,1,22,4,10,25,25,10,10,20,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,5,10,10,5,10,8,3,3,0,3,1,3,COOPER UNION,,
531,1,1,2,2,21,22,22,530,0,0.35,1,22,4,20,20,10,15,5,30,25,5,4,5,1,China,1498,2,7,2,2,10,10,6,6,10,10,10,6,6,6,10,10,10,8,10,1,6,7,15,30,20,20,10,5,30,30,0,20,0,20,10,10,6,10,10,0,5,10,10,5,5,1,3,3,0,3,1,3,COOPER UNION,,
41,2,1,4,2,2,19,1,21,0,-0.3,1,21,4,12,18,20,16,16,18,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,0,5,5,5,5,5,5,5,5,0,5,2,2,,,
41,2,1,4,2,2,19,2,22,0,-0.23,0,27,1,20,20,20,10,10,20,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,0,5,5,5,5,5,5,5,5,0,5,2,2,,,
41,2,1,4,2,2,19,3,23,0,0.06,1,21,4,10,20,40,10,10,10,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,0,8,8,8,8,8,5,5,5,0,5,2,2,,,
41,2,1,4,2,2,19,4,24,0,-0.07,0,27,2,10,20,20,15,20,15,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,0,5,5,5,5,5,5,5,5,0,5,2,2,,,
41,2,1,4,2,2,19,5,25,0,0.09,0,25,2,20,20,15,15,15,15,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,1,5,5,5,5,5,5,5,5,0,5,2,2,,,
41,2,1,4,2,2,19,6,26,0,-0.05,0,23,2,20,20,20,15,15,10,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,1,5,5,5,5,5,5,5,5,0,5,2,2,,,
41,2,1,4,2,2,19,7,82,0,-0.04,0,22,3,17,10,18,20,25,10,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,1,8,8,8,8,8,5,8,5,0,5,2,2,,,
41,2,1,4,2,2,19,8,28,0,0.2,0,26,2,22.5,17.4,20.3,17.5,10.7,11.8,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,1,8,8,8,8,8,8,5,5,0,5,2,2,,,
41,2,1,4,2,2,19,9,29,0,-0.57,0,22,2,20,22,18,15,15,10,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,0,8,8,8,8,8,5,8,5,0,5,2,2,,,
41,2,1,4,2,2,19,10,30,0,-0.44,0,23,2,10,20,20,20,20,10,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,0,10,10,10,10,10,5,7,5,0,5,2,2,,,
41,2,1,4,2,2,19,11,31,0,-0.43,0,24,2,35,10,20,20,10,5,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,0,8,8,8,8,8,5,8,5,0,5,2,2,,,
41,2,1,4,2,2,19,12,32,0,-0.22,1,27,4,50,0,50,0,0,0,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,0,10,10,10,10,10,5,8,5,0,5,2,2,,,
41,2,1,4,2,2,19,13,33,0,0.41,0,30,2,30,20,30,10,0,10,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,1,10,10,10,10,10,5,8,5,0,5,2,2,,,
41,2,1,4,2,2,19,14,34,0,-0.2,1,21,4,30,5,30,15,15,5,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,1,10,10,10,10,10,5,8,5,0,5,2,2,,,
41,2,1,4,2,2,19,15,35,0,-0.27,0,25,2,20,23,23,22,7,5,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,0,10,5,10,5,5,5,7,5,0,5,2,2,,,
41,2,1,4,2,2,19,16,36,0,-0.39,0,26,2,20,25,20,15,15,5,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,0,5,5,5,5,5,5,5,5,0,5,2,2,,,
41,2,1,4,2,2,19,17,37,0,-0.14,0,27,2,10,10,30,25,10,15,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,0,5,5,5,5,5,5,5,5,0,5,2,2,,,
41,2,1,4,2,2,19,19,38,0,-0.19,0,23,1,50,10,20,10,10,0,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,0,5,5,5,5,5,5,5,5,0,5,2,2,,,
41,2,1,4,2,2,19,20,39,0,-0.43,0,24,3,20,20,20,15,15,10,30,1,4,1,1,China,1498,2,6,5,1,5,5,6,5,5,5,5,10,5,6,6,6,6,5,5,5,1,7,30,20,10,30,0,10,40,30,0,30,0,0,5,7,5,8,5,0,5,5,5,10,5,5,6,1,0,5,2,2,,,
80,5,0,9,2,4,18,1,94,0,0.61,1,28,4,20,20,20,10,10,20,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,0,1,7,8,7,7,7,5,5,0,7,1,3,,,
80,5,0,9,2,4,18,2,95,0,0.31,0,26,2,18,18,18,19,13,14,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,0,7,9,9,8,9,8,8,8,0,7,1,3,,,
80,5,0,9,2,4,18,3,96,0,-0.36,0,26,3,10,20,20,22,6,22,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,0,6,7,8,7,8,7,7,8,0,7,1,3,,,
80,5,0,9,2,4,18,4,97,0,0.23,0,29,2,50,7,20,23,0,0,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,1,8,8,8,8,7,8,8,7,0,7,1,3,,,
80,5,0,9,2,4,18,5,98,0,0.25,0,39,2,40,20,15,20,0,5,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,0,6,7,7,6,6,5,6,6,0,7,1,3,,,
80,5,0,9,2,4,18,6,99,0,0.14,0,28,2,30,30,20,10,10,0,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,1,8,8,8,8,7,7,7,2,0,7,1,3,,,
80,5,0,9,2,4,18,7,82,0,0.54,0,30,6,20,25,25,15,5,10,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,0,6,8,8,7,8,7,7,7,0,7,1,3,,,
80,5,0,9,2,4,18,8,101,0,-0.35,1,22,4,40,8,10,12,10,20,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,0,6,8,7,6,8,6,7,8,0,7,1,3,,,
80,5,0,9,2,4,18,9,102,1,0.06,0,32,2,30,10,30,20,10,0,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,1,8,8,8,8,8,9,9,8,1,7,1,3,,,
80,5,0,9,2,4,18,10,103,0,0.38,0,26,2,40,5,20,10,10,15,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,1,7,8,8,8,8,8,7,7,0,7,1,3,,,
80,5,0,9,2,4,18,11,104,0,-0.12,0,27,2,20,15,25,15,20,5,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,1,8,8,8,6,8,7,7,7,1,7,1,3,,,
80,5,0,9,2,4,18,12,105,1,0.31,0,25,1,30,15,20,20,0,5,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,1,8,8,9,9,8,8,9,8,0,7,1,3,,,
80,5,0,9,2,4,18,13,106,0,0.05,0,22,3,10,20,35,10,5,20,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,0,7,9,8,8,8,5,7,6,0,7,1,3,,,
80,5,0,9,2,4,18,14,107,0,0.07,0,21,2,19,24,21,23,5,8,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,0,6,9,8,8,9,8,7,9,0,7,1,3,,,
80,5,0,9,2,4,18,15,108,0,0.31,0,24,2,10,20,35,20,0,15,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,1,8,8,8,8,8,8,8,8,0,7,1,3,,,
80,5,0,9,2,4,18,16,109,1,0.34,1,25,4,15,10,30,10,5,30,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,1,8,8,8,8,8,8,8,8,0,7,1,3,,,
80,5,0,9,2,4,18,17,110,0,0.17,0,28,2,20,20,15,15,5,25,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,0,6,7,8,8,8,8,8,7,0,7,1,3,,,
80,5,0,9,2,4,18,18,111,0,0.07,1,27,4,20,20,20,20,10,10,27,10,4,3,1,China,1498,1,5,4,2,8,3,7,5,5,4,3,1,5,10,9,7,7,7,7,9,2,7,10,20,20,10,20,20,25,20,10,20,10,15,8,8,8,8,8,0,7,9,8,8,9,8,8,8,0,7,1,3,,,
133,2,0,3,1,6,5,1,137,0,-0.15,1,26,4,17.39,17.39,15.22,17.39,13.04,19.57,24,5,4,8,6,China,1498,1,6,5,2,8,7,6,7,10,8,10,4,3,6,4,8,7,10,9,7,6,5,12.77,19.15,17.02,17.02,14.89,19.15,24.32,16.22,13.51,16.22,10.81,18.92,6,8,7,8,7,0,7,7,7,8,6,8,7,7,0,7,1,1,,,
133,2,0,3,1,6,5,2,138,0,-0.51,0,32,2,20,20,20,20,6.67,13.33,24,5,4,8,6,China,1498,1,6,5,2,8,7,6,7,10,8,10,4,3,6,4,8,7,10,9,7,6,5,12.77,19.15,17.02,17.02,14.89,19.15,24.32,16.22,13.51,16.22,10.81,18.92,6,8,7,8,7,0,7,6,8,7,8,6,6,5,0,7,1,1,,,
133,2,0,3,1,6,5,4,139,0,0.25,1,37,4,18.75,16.67,18.75,20.83,12.5,12.5,24,5,4,8,6,China,1498,1,6,5,2,8,7,6,7,10,8,10,4,3,6,4,8,7,10,9,7,6,5,12.77,19.15,17.02,17.02,14.89,19.15,24.32,16.22,13.51,16.22,10.81,18.92,6,8,7,8,7,0,6,5,5,6,6,7,7,7,0,7,1,1,,,
133,2,0,3,1,6,5,6,140,0,-0.35,0,29,2,18.6,16.28,18.6,18.6,11.63,16.28,24,5,4,8,6,China,1498,1,6,5,2,8,7,6,7,10,8,10,4,3,6,4,8,7,10,9,7,6,5,12.77,19.15,17.02,17.02,14.89,19.15,24.32,16.22,13.51,16.22,10.81,18.92,6,8,7,8,7,0,8,7,7,8,8,7,7,6,0,7,1,1,,,
133,2,0,3,1,6,5,10,141,0,0.19,0,28,3,20.83,20.83,16.67,16.67,6.25,18.75,24,5,4,8,6,China,1498,1,6,5,2,8,7,6,7,10,8,10,4,3,6,4,8,7,10,9,7,6,5,12.77,19.15,17.02,17.02,14.89,19.15,24.32,16.22,13.51,16.22,10.81,18.92,6,8,7,8,7,0,5,6,5,7,5,6,5,5,0,7,1,1,,,
152,11,0,21,2,7,16,1,158,0,0.51,0,23,2,19.05,19.05,19.05,19.05,9.52,14.29,27,13,4,2,3,China,1498,1,4,3,2,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,5,14,20,20,14,18,14,24.32,13.51,13.51,24.32,8.11,16.22,7,9,8,10,8,0,6,7,7,6,8,6,6,6,0,4,2,2,,,
152,11,0,21,2,7,16,2,159,0,0.58,0,28,2,15.91,20.45,20.45,20.45,11.36,11.36,27,13,4,2,3,China,1498,1,4,3,2,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,5,14,20,20,14,18,14,24.32,13.51,13.51,24.32,8.11,16.22,7,9,8,10,8,0,4,6,5,4,7,5,5,6,0,4,2,2,,,
152,11,0,21,2,7,16,3,160,0,-0.01,0,29,1,16,18,18,18,14,16,27,13,4,2,3,China,1498,1,4,3,2,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,5,14,20,20,14,18,14,24.32,13.51,13.51,24.32,8.11,16.22,7,9,8,10,8,0,6,8,7,7,7,4,6,5,0,4,2,2,,,
152,11,0,21,2,7,16,4,161,0,-0.32,0,22,2,16.67,18.75,18.75,18.75,18.75,8.33,27,13,4,2,3,China,1498,1,4,3,2,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,5,14,20,20,14,18,14,24.32,13.51,13.51,24.32,8.11,16.22,7,9,8,10,8,1,8,8,8,8,9,9,8,7,0,4,2,2,,,
152,11,0,21,2,7,16,5,162,0,0.65,1,27,4,15.22,15.22,19.57,17.39,13.04,19.57,27,13,4,2,3,China,1498,1,4,3,2,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,5,14,20,20,14,18,14,24.32,13.51,13.51,24.32,8.11,16.22,7,9,8,10,8,0,5,6,8,7,7,8,7,5,0,4,2,2,,,
152,11,0,21,2,7,16,6,163,0,0.62,0,26,2,12,20,20,20,16,12,27,13,4,2,3,China,1498,1,4,3,2,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,5,14,20,20,14,18,14,24.32,13.51,13.51,24.32,8.11,16.22,7,9,8,10,8,0,7,8,7,7,6,8,7,5,0,4,2,2,,,
152,11,0,21,2,7,16,7,82,1,0.25,0,27,2,20.51,23.08,20.51,17.95,2.56,15.38,27,13,4,2,3,China,1498,1,4,3,2,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,5,14,20,20,14,18,14,24.32,13.51,13.51,24.32,8.11,16.22,7,9,8,10,8,1,6,8,8,7,7,9,7,7,0,4,2,2,,,
152,11,0,21,2,7,16,8,165,1,0.62,0,30,2,16.67,12.5,20.83,18.75,12.5,18.75,27,13,4,2,3,China,1498,1,4,3,2,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,5,14,20,20,14,18,14,24.32,13.51,13.51,24.32,8.11,16.22,7,9,8,10,8,1,8,8,7,8,8,9,9,6,0,4,2,2,,,
152,11,0,21,2,7,16,9,166,0,0.28,0,26,6,27.78,19.44,19.44,27.78,2.78,2.78,27,13,4,2,3,China,1498,1,4,3,2,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,5,14,20,20,14,18,14,24.32,13.51,13.51,24.32,8.11,16.22,7,9,8,10,8,0,5,5,6,5,7,7,5,4,0,4,2,2,,,
152,11,0,21,2,7,16,10,167,1,-0.17,0,23,2,18.6,13.95,18.6,16.28,16.28,16.28,27,13,4,2,3,China,1498,1,4,3,2,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,5,14,20,20,14,18,14,24.32,13.51,13.51,24.32,8.11,16.22,7,9,8,10,8,1,7,9,8,8,8,7,8,8,0,4,2,2,,,
152,11,0,21,2,7,16,11,168,0,0.22,1,23,4,11.11,17.78,17.78,17.78,17.78,17.78,27,13,4,2,3,China,1498,1,4,3,2,4,1,4,8,9,8,5,5,7,10,5,9,10,9,9,7,1,5,14,20,20,14,18,14,24.32,13.51,13.51,24.32,8.11,16.22,7,9,8,10,8,0,4,7,7,6,7,5,6,7,0,4,2,2,,,
